"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.232929631E0,-5.099999718E-3,-1.999999949E-4,-3.969999775E-2,4.002673880E-2
2.242929631E0,1.359999925E-2,0.000000000E0,-4.949999973E-2,5.133429607E-2
2.252929631E0,2.699999837E-3,0.000000000E0,-5.929999799E-2,5.936143327E-2
2.262929631E0,1.699999906E-3,9.999999747E-5,-4.949999973E-2,4.952928400E-2
2.272929631E0,1.500000013E-3,3.999999899E-4,-5.929999799E-2,5.932031491E-2
2.282929631E0,-6.099999882E-3,2.999999851E-4,-4.949999973E-2,4.987534433E-2
2.292929631E0,2.399999881E-3,9.999999747E-5,-3.969999775E-2,3.977260139E-2
2.302929631E0,1.500000013E-3,0.000000000E0,-3.969999775E-2,3.972832518E-2
2.312929631E0,-5.499999970E-3,1.999999949E-4,-2.989999950E-2,3.040230205E-2
2.322929631E0,3.700000001E-3,3.999999899E-4,-4.949999973E-2,4.963970158E-2
2.332929631E0,2.799999900E-3,1.999999949E-4,-5.929999799E-2,5.936640262E-2
2.342929631E0,1.899999916E-3,9.999999747E-5,-4.949999973E-2,4.953655189E-2
2.352929631E0,1.300000004E-3,1.999999949E-4,-5.929999799E-2,5.931458304E-2
2.362929631E0,-5.899999756E-3,9.999999747E-5,-3.969999775E-2,4.013614105E-2
2.372929631E0,-4.299999680E-3,1.999999949E-4,-4.949999973E-2,4.968681888E-2
2.382929631E0,3.899999894E-3,9.999999747E-5,-4.949999973E-2,4.965349910E-2
2.392929631E0,2.499999944E-3,0.000000000E0,-3.969999775E-2,3.977863524E-2
2.402929631E0,-5.599999800E-3,0.000000000E0,-4.949999973E-2,4.981576027E-2
2.412929631E0,-4.399999976E-3,0.000000000E0,-4.949999973E-2,4.969517052E-2
2.422929631E0,-3.700000001E-3,0.000000000E0,-5.929999799E-2,5.941531588E-2
2.432929631E0,-3.799999831E-3,0.000000000E0,-6.909999996E-2,6.920440733E-2
2.442929631E0,1.559999958E-2,0.000000000E0,-4.949999973E-2,5.189999962E-2
2.452929631E0,5.799999926E-3,0.000000000E0,-4.949999973E-2,4.983863935E-2
2.462929631E0,5.899999756E-3,-9.999999747E-5,-4.949999973E-2,4.985047613E-2
2.472929631E0,5.799999926E-3,-3.999999899E-4,-5.929999799E-2,5.958430800E-2
2.482929631E0,5.799999926E-3,-3.999999899E-4,-4.949999973E-2,4.984024451E-2
2.492929631E0,-1.370000001E-2,-4.999999655E-4,-5.929999799E-2,6.086402682E-2
2.502929631E0,1.539999992E-2,-3.999999899E-4,-5.929999799E-2,6.126834222E-2
2.512929631E0,1.539999992E-2,-3.999999899E-4,-3.969999775E-2,4.258414986E-2
2.522929631E0,1.549999975E-2,-1.999999949E-4,-4.949999973E-2,5.187041513E-2
2.532929631E0,3.000000026E-3,3.999999899E-4,-4.949999973E-2,4.959243867E-2
2.542929631E0,1.599999960E-3,1.999999949E-4,-4.949999973E-2,4.952625539E-2
2.552929631E0,8.999999845E-4,2.999999851E-4,-5.929999799E-2,5.930758603E-2
2.562929631E0,7.599999662E-3,2.999999851E-4,-5.929999799E-2,5.978578222E-2
2.572929631E0,-1.799999969E-3,1.999999949E-4,-5.929999799E-2,5.932764753E-2
2.582929631E0,-1.399999950E-3,9.999999747E-5,-5.929999799E-2,5.931660611E-2
2.592929631E0,-8.299999870E-3,9.999999747E-5,-4.949999973E-2,5.019113439E-2
2.602929631E0,-6.599999964E-3,9.999999747E-5,-6.909999996E-2,6.941455175E-2
2.612929631E0,-4.900000058E-3,0.000000000E0,-4.949999973E-2,4.974193376E-2
2.622929631E0,3.499999875E-3,0.000000000E0,-5.929999799E-2,5.940319655E-2
2.632929631E0,2.600000007E-3,0.000000000E0,-6.909999996E-2,6.914889728E-2
2.642929631E0,-7.100000046E-3,0.000000000E0,-4.949999973E-2,5.000659931E-2
2.652929631E0,-7.100000046E-3,-9.999999747E-5,-5.929999799E-2,5.972361143E-2
2.662929631E0,-7.199999876E-3,-1.999999949E-4,-5.929999799E-2,5.973583313E-2
2.672929631E0,2.600000007E-3,-1.999999949E-4,-4.949999973E-2,4.956863901E-2
2.682929631E0,2.600000007E-3,0.000000000E0,-4.949999973E-2,4.956823553E-2
2.692929631E0,-7.100000046E-3,0.000000000E0,-5.929999799E-2,5.972352771E-2
2.702929631E0,2.499999944E-3,0.000000000E0,-5.929999799E-2,5.935267273E-2
2.712929631E0,-8.399999700E-3,1.999999949E-4,-5.929999799E-2,5.989231801E-2
2.722929631E0,-5.799999926E-3,0.000000000E0,-5.929999799E-2,5.958296535E-2
2.732929631E0,2.499999944E-3,-9.999999747E-5,-4.949999973E-2,4.956319172E-2
2.742929631E0,1.599999960E-3,-9.999999747E-5,-6.909999996E-2,6.911859370E-2
2.752929631E0,-1.389999967E-2,-9.999999747E-5,-6.909999996E-2,7.048425346E-2
2.762929631E0,4.100000020E-3,0.000000000E0,-5.929999799E-2,5.944156594E-2
2.772929631E0,2.899999963E-3,0.000000000E0,-5.929999799E-2,5.937086626E-2
2.782929631E0,-5.200000014E-3,-9.999999747E-5,-5.929999799E-2,5.952763863E-2
2.792929631E0,-4.199999850E-3,0.000000000E0,-6.909999996E-2,6.922752338E-2
2.802929631E0,-3.299999982E-3,0.000000000E0,-5.929999799E-2,5.939174826E-2
2.812929631E0,-2.699999837E-3,-9.999999747E-5,-5.939999968E-2,5.946141573E-2
2.822929631E0,6.999999750E-3,-2.999999851E-4,-5.939999968E-2,5.981178779E-2
2.832929631E0,6.899999920E-3,-2.999999851E-4,-5.939999968E-2,5.980016689E-2
2.842929631E0,6.899999920E-3,-3.999999899E-4,-5.939999968E-2,5.980075217E-2
2.852929631E0,6.899999920E-3,-3.999999899E-4,-5.939999968E-2,5.980075217E-2
2.862929631E0,-2.699999837E-3,-4.999999655E-4,-5.939999968E-2,5.946343381E-2
2.872929631E0,7.100000046E-3,-4.999999655E-4,-6.920000166E-2,6.956507910E-2
2.882929631E0,6.999999750E-3,-5.999999703E-4,-4.949999973E-2,4.999609955E-2
2.892929631E0,6.999999750E-3,-6.999999750E-4,-3.969999775E-2,4.031847986E-2
2.902929631E0,-2.799999900E-3,-6.999999750E-4,-6.920000166E-2,6.926016336E-2
2.912929631E0,-2.229999937E-2,-6.999999750E-4,-5.939999968E-2,6.345187100E-2
2.922929631E0,6.899999920E-3,-6.999999750E-4,-6.920000166E-2,6.954667662E-2
2.932929631E0,-2.899999963E-3,-6.999999750E-4,-5.939999968E-2,5.947486832E-2
2.942929631E0,6.799999624E-3,-8.999999845E-4,-3.969999775E-2,4.028820940E-2
2.952929631E0,-3.199999919E-3,-1.199999941E-3,-5.929999799E-2,5.939839864E-2
2.962929631E0,-3.399999812E-3,-1.399999950E-3,-6.920000166E-2,6.929762065E-2
2.972929631E0,-3.099999856E-3,-1.099999994E-3,-6.920000166E-2,6.927813673E-2
2.982929631E0,6.699999794E-3,-1.399999950E-3,-5.929999799E-2,5.969371624E-2
2.992929631E0,6.699999794E-3,-1.500000013E-3,-4.949999973E-2,4.997389289E-2
3.002929631E0,1.649999991E-2,-1.399999950E-3,-5.929999799E-2,6.156865889E-2
3.012929631E0,1.999999862E-3,-1.399999950E-3,-5.929999799E-2,5.935022966E-2
3.022929631E0,8.999999845E-4,-7.999999798E-4,-5.929999799E-2,5.931222269E-2
3.032929631E0,4.999999655E-4,-5.999999703E-4,-4.949999973E-2,4.950616096E-2
3.042929631E0,1.999999949E-4,-4.999999655E-4,-5.929999799E-2,5.930244313E-2
3.052929631E0,-9.999999747E-5,-9.999999311E-4,-5.929999799E-2,5.930851339E-2
3.062929631E0,-2.999999851E-4,-6.999999750E-4,-5.929999799E-2,5.930488817E-2
3.072929631E0,-3.999999899E-4,-5.999999703E-4,-4.949999973E-2,4.950525198E-2
3.082929631E0,-3.999999899E-4,-4.999999655E-4,-6.909999996E-2,6.910296662E-2
3.092929631E0,-3.999999899E-4,-3.999999899E-4,-5.929999799E-2,5.930269607E-2
3.102929631E0,-4.999999655E-4,-2.999999851E-4,-4.949999973E-2,4.950343396E-2
3.112929631E0,-7.799999788E-3,-9.999999747E-5,-5.929999799E-2,5.981086655E-2
3.122929631E0,-1.339999959E-2,0.000000000E0,-5.929999799E-2,6.079514578E-2
3.132929631E0,3.999999724E-3,-7.999999798E-4,-5.929999799E-2,5.944013593E-2
3.142929631E0,1.040000003E-2,-6.999999750E-4,-5.929999799E-2,6.020913354E-2
3.152929631E0,8.100000210E-3,-5.999999703E-4,-7.889999449E-2,7.931695364E-2
3.162929631E0,-8.299999870E-3,-3.999999899E-4,-4.949999973E-2,5.019262865E-2
3.172929631E0,9.999999311E-4,-1.999999949E-4,-5.929999799E-2,5.930876631E-2
3.182929631E0,-6.499999668E-3,-2.999999851E-4,-4.949999973E-2,4.992584470E-2
3.192929631E0,-5.200000014E-3,-4.999999655E-4,-6.909999996E-2,6.929718606E-2
3.202929631E0,3.099999856E-3,-2.999999851E-4,-4.949999973E-2,4.959788274E-2
3.212929631E0,2.300000051E-3,-2.999999851E-4,-6.909999996E-2,6.913891809E-2
3.222929631E0,1.500000013E-3,-1.999999949E-4,-4.949999973E-2,4.952312564E-2
3.232929631E0,8.999999845E-4,-1.999999949E-4,-4.949999973E-2,4.950858485E-2
3.242929631E0,1.069999952E-2,-1.999999949E-4,-4.949999973E-2,5.064365669E-2
3.252931194E0,-8.799999952E-3,-1.999999949E-4,-3.969999775E-2,4.066410974E-2
3.262929631E0,1.059999969E-2,-1.999999949E-4,-4.949999973E-2,5.062262307E-2
3.272929631E0,7.999999798E-4,-1.999999949E-4,-6.909999996E-2,6.910492019E-2
3.282929631E0,7.999999798E-4,-2.999999851E-4,-4.949999973E-2,4.950737292E-2
3.292929631E0,-1.869999990E-2,-1.999999949E-4,-6.909999996E-2,7.158589240E-2
3.302929631E0,7.999999798E-4,-1.999999949E-4,-6.909999996E-2,6.910492019E-2
3.312929631E0,7.999999798E-4,-2.999999851E-4,-4.949999973E-2,4.950737292E-2
3.322929631E0,7.999999798E-4,-2.999999851E-4,-3.969999775E-2,3.970919064E-2
3.332929631E0,6.999999750E-4,-3.999999899E-4,-4.949999973E-2,4.950656495E-2
3.342929631E0,7.999999798E-4,-3.999999899E-4,-6.909999996E-2,6.910578843E-2
3.352929631E0,7.999999798E-4,-3.999999899E-4,-5.929999799E-2,5.930674296E-2
3.362929631E0,-8.999999613E-3,-4.999999655E-4,-4.949999973E-2,5.031401362E-2
3.372929631E0,-8.999999613E-3,-4.999999655E-4,-3.969999775E-2,4.071043864E-2
3.382929631E0,7.999999798E-4,-3.999999899E-4,-4.949999973E-2,4.950807988E-2
3.392929631E0,0.000000000E0,-1.399999950E-3,-5.929999799E-2,5.931652182E-2
3.402929631E0,-5.799999926E-3,-8.999999845E-4,-4.949999973E-2,4.984676492E-2
3.412929631E0,-4.199999850E-3,-6.999999750E-4,-5.929999799E-2,5.945266823E-2
3.422929631E0,3.799999831E-3,-4.999999655E-4,-5.929999799E-2,5.942373061E-2
3.432929631E0,2.699999837E-3,-2.999999851E-4,-4.949999973E-2,4.957448913E-2
3.442929631E0,1.799999969E-3,-9.999999747E-5,-3.969999775E-2,3.974090866E-2
3.452929631E0,1.399999950E-3,0.000000000E0,-5.929999799E-2,5.931652182E-2
3.462929631E0,7.999999449E-3,0.000000000E0,-4.949999973E-2,5.014229716E-2
3.472929631E0,-1.300000004E-3,0.000000000E0,-4.949999973E-2,4.951706750E-2
3.482929631E0,-9.999999311E-4,0.000000000E0,-4.949999973E-2,4.951009971E-2
3.492929631E0,6.199999712E-3,9.999999747E-5,-4.939999804E-2,4.978764709E-2
3.502929631E0,-3.700000001E-3,1.999999949E-4,-4.939999804E-2,4.953877074E-2
3.512929631E0,-1.349999942E-2,3.999999899E-4,-4.939999804E-2,5.121298459E-2
3.522929631E0,-2.339999937E-2,1.040000003E-2,-3.959999979E-2,4.715803170E-2
3.532929631E0,-3.700000001E-3,6.999999750E-4,-4.939999804E-2,4.954331243E-2
3.542929631E0,-1.339999959E-2,5.999999703E-4,-3.959999979E-2,4.181004630E-2
3.552929631E0,-1.329999976E-2,2.999999851E-4,-4.939999804E-2,5.115994331E-2
3.562929631E0,-3.700000001E-3,5.999999703E-4,-4.939999804E-2,4.954200043E-2
3.572929631E0,-3.599999938E-3,5.999999703E-4,-4.939999804E-2,4.953463239E-2
3.582929631E0,-2.349999920E-2,5.999999703E-4,-4.939999804E-2,5.470804117E-2
3.592929631E0,-3.899999894E-3,7.999999798E-4,-4.939999804E-2,4.956016349E-2
3.602929631E0,-3.999999724E-3,4.999999655E-4,-4.939999804E-2,4.956419881E-2
3.612929631E0,-1.370000001E-2,6.999999750E-4,-4.939999804E-2,5.126928717E-2
3.622929631E0,-3.899999894E-3,6.999999750E-4,-4.939999804E-2,4.955865016E-2
3.632929631E0,-1.379999984E-2,7.999999798E-4,-4.939999804E-2,5.129756136E-2
3.642929631E0,-4.199999850E-3,5.999999703E-4,-4.939999804E-2,4.958184955E-2
3.652929631E0,5.399999674E-3,5.999999703E-4,-4.939999804E-2,4.969788529E-2
3.662929631E0,-1.409999933E-2,6.999999750E-4,-4.939999804E-2,5.137761952E-2
3.672929631E0,-4.299999680E-3,-8.899999782E-3,-3.959999979E-2,4.081494795E-2
3.682929631E0,-1.409999933E-2,6.999999750E-4,-3.959999979E-2,4.204116987E-2
3.692929631E0,-4.299999680E-3,5.999999703E-4,-3.959999979E-2,3.983729384E-2
3.702929631E0,-2.389999852E-2,4.999999655E-4,-4.939999804E-2,5.488004861E-2
3.712929631E0,-4.199999850E-3,7.999999798E-4,-4.939999804E-2,4.958467309E-2
3.722929631E0,1.529999916E-2,7.999999798E-4,-5.920000002E-2,6.115038819E-2
3.732929631E0,5.499999970E-3,6.999999750E-4,-4.939999804E-2,4.971015797E-2
3.742929631E0,-4.100000020E-3,5.999999703E-4,-4.939999804E-2,4.957347886E-2
3.752929631E0,-4.100000020E-3,6.999999750E-4,-5.920000002E-2,5.934593501E-2
3.762931194E0,-1.199999941E-3,-2.999999851E-4,-3.969999775E-2,3.971926260E-2
3.772929631E0,-6.000000052E-3,-9.999999747E-5,-4.949999973E-2,4.986241043E-2
3.782929631E0,-1.090000011E-2,-9.999999747E-5,-5.939999968E-2,6.039188658E-2
3.792929631E0,-7.999999798E-4,0.000000000E0,-4.959999770E-2,4.960644889E-2
3.802929631E0,-6.999999750E-4,0.000000000E0,-4.959999770E-2,4.960493697E-2
3.812929631E0,6.599999964E-3,0.000000000E0,-5.929999799E-2,5.966615255E-2
3.822929631E0,4.699999932E-3,0.000000000E0,-5.929999799E-2,5.948596272E-2
3.832929631E0,3.299999982E-3,0.000000000E0,-4.949999973E-2,4.960987778E-2
3.842929631E0,2.399999881E-3,-9.999999747E-5,-5.929999799E-2,5.934862897E-2
3.852929631E0,8.100000210E-3,0.000000000E0,-3.969999775E-2,4.051789512E-2
3.862929631E0,6.099999882E-3,-9.999999747E-5,-5.920000002E-2,5.951352788E-2
3.872929631E0,-1.319999993E-2,0.000000000E0,-4.939999804E-2,5.113315758E-2
3.882929631E0,-3.399999812E-3,9.999999747E-5,-5.920000002E-2,5.929763908E-2
3.892929631E0,-1.310000010E-2,9.999999747E-5,-6.909999996E-2,7.033086092E-2
3.902929631E0,-2.290000021E-2,9.999999747E-5,-3.959999979E-2,4.574472639E-2
3.912929631E0,-3.299999982E-3,0.000000000E0,-4.939999804E-2,4.951009802E-2
3.922929631E0,-3.299999982E-3,0.000000000E0,-4.939999804E-2,4.951009802E-2
3.932929631E0,-1.299999934E-2,0.000000000E0,-4.939999804E-2,5.108189297E-2
3.942929631E0,6.499999668E-3,0.000000000E0,-3.959999979E-2,4.012991376E-2
3.952929631E0,-1.289999951E-2,-9.999999747E-5,-4.939999804E-2,5.105663320E-2
3.962929631E0,-3.099999856E-3,-9.999999747E-5,-4.939999804E-2,4.949727069E-2
3.972929631E0,-1.279999968E-2,-1.999999949E-4,-4.939999804E-2,5.103175284E-2
3.982929631E0,-1.269999985E-2,-9.999999747E-5,-6.909999996E-2,7.025745506E-2
3.992929631E0,-2.899999963E-3,-9.999999747E-5,-4.939999804E-2,4.948514733E-2
4.002929631E0,-2.600000007E-3,-9.999999747E-5,-4.939999804E-2,4.946847285E-2
4.012929631E0,-2.399999881E-3,-1.999999949E-4,-4.939999804E-2,4.945866765E-2
4.022929631E0,-1.200000010E-2,-9.999999747E-5,-4.949999973E-2,5.093387847E-2
4.032929631E0,-8.999999613E-3,-2.999999851E-4,-4.949999973E-2,5.031242358E-2
4.042929631E0,-5.299999844E-3,5.299999844E-3,-4.949999973E-2,5.006425841E-2
4.052929631E0,9.099999443E-3,-3.000000026E-3,-4.949999973E-2,5.041884532E-2
4.062929631E0,-5.999999703E-4,-1.999999862E-3,-4.949999973E-2,4.954402056E-2
4.072929631E0,-4.999999655E-4,-1.300000004E-3,-4.949999973E-2,4.951959181E-2
4.082929631E0,-3.999999899E-4,-8.999999845E-4,-4.949999973E-2,4.950979674E-2
4.092929631E0,-1.999999949E-4,-4.999999655E-4,-4.949999973E-2,4.950292894E-2
4.102929631E0,9.999999747E-5,-1.999999949E-4,-5.929999799E-2,5.930041957E-2
4.112929631E0,9.999999776E-3,-1.999999949E-4,-4.949999973E-2,5.050039573E-2
4.122929631E0,9.999999747E-5,-1.999999949E-4,-4.949999973E-2,4.950050478E-2
4.132929631E0,1.999999949E-4,-9.999999747E-5,-4.949999973E-2,4.950050478E-2
4.142929631E0,-9.599999525E-3,-9.999999747E-5,-4.949999973E-2,5.042241530E-2
4.152929631E0,-9.599999525E-3,-9.999999747E-5,-5.929999799E-2,6.007212125E-2
4.162929631E0,9.999999747E-5,-9.999999747E-5,-5.929999799E-2,5.930016662E-2
4.172929631E0,9.999999747E-5,0.000000000E0,-4.949999973E-2,4.950010074E-2
4.182929631E0,-9.599999525E-3,-9.999999747E-5,-4.949999973E-2,5.042241530E-2
4.192929631E0,-9.200000204E-3,-9.999999747E-5,-5.929999799E-2,6.000949729E-2
4.202929631E0,5.999999703E-4,-1.999999949E-4,-4.949999973E-2,4.950403997E-2
4.212929631E0,6.999999750E-4,-4.999999655E-4,-5.929999799E-2,5.930623712E-2
4.222929631E0,7.999999798E-4,-2.999999851E-4,-3.969999775E-2,3.970919064E-2
4.232929631E0,-8.700000122E-3,-3.999999899E-4,-3.969999775E-2,4.064406259E-2
4.242929631E0,-1.809999906E-2,-2.999999851E-4,-5.929999799E-2,6.200153004E-2
4.252929631E0,1.399999950E-3,-1.999999949E-4,-4.949999973E-2,4.952019763E-2
4.262929631E0,1.109999977E-2,-1.999999949E-4,-5.929999799E-2,6.033025573E-2
4.272929631E0,1.300000004E-3,-3.999999899E-4,-4.949999973E-2,4.951868307E-2
4.282929631E0,1.199999941E-3,-3.999999899E-4,-3.969999775E-2,3.972014377E-2
4.292929631E0,1.399999950E-3,-1.999999949E-4,-4.949999973E-2,4.952019763E-2
4.302929631E0,1.399999950E-3,-1.999999949E-4,-3.969999775E-2,3.972517868E-2
4.312929631E0,1.399999950E-3,-1.999999949E-4,-4.949999973E-2,4.952019763E-2
4.322929631E0,1.399999950E-3,-2.999999851E-4,-5.929999799E-2,5.931728046E-2
4.332929631E0,1.500000013E-3,-3.999999899E-4,-4.949999973E-2,4.952433718E-2
4.342929631E0,1.399999950E-3,-3.999999899E-4,-6.909999996E-2,6.911533835E-2
4.352929631E0,1.399999950E-3,-2.999999851E-4,-3.969999775E-2,3.972580800E-2
4.362929631E0,1.119999960E-2,-2.999999851E-4,-6.909999996E-2,7.000242843E-2
4.372929631E0,1.399999950E-3,-2.999999851E-4,-4.949999973E-2,4.952070247E-2
4.382929631E0,1.399999950E-3,-2.999999851E-4,-4.949999973E-2,4.952070247E-2
4.392929631E0,-8.299999870E-3,-3.999999899E-4,-7.889999449E-2,7.933636700E-2
4.402929631E0,1.119999960E-2,-2.999999851E-4,-4.949999973E-2,5.075214246E-2
4.412929631E0,-8.200000040E-3,-1.999999949E-4,-5.929999799E-2,5.986459523E-2
4.422929631E0,1.300000004E-3,-6.999999750E-4,-5.929999799E-2,5.931837625E-2
4.432929631E0,-8.700000122E-3,-9.999999311E-4,-3.969999775E-2,4.065439489E-2
4.442929631E0,1.079999935E-2,-1.099999994E-3,-4.949999973E-2,5.067642410E-2
4.452929631E0,-8.599999361E-3,-9.999999311E-4,-5.929999799E-2,5.992870556E-2
4.462929631E0,1.199999941E-3,-7.999999798E-4,-6.909999996E-2,6.911504898E-2
4.472929631E0,1.300000004E-3,-7.999999798E-4,-4.949999973E-2,4.952352949E-2
4.482929631E0,1.090000011E-2,-7.999999798E-4,-5.929999799E-2,6.029875424E-2
4.492929631E0,-8.599999361E-3,-8.999999845E-4,-3.969999775E-2,4.063077418E-2
